naics,year,emp,pay,prode,prodh,prodw,vship,matcost,vadd,invest,invent,energy,cap,equip,plant,piship,pimat,piinv,pien,dtfp5,tfp5,dtfp4,tfp4
333111,1961,82.1,468.2,61.1,120.8,308.5,1913.3,1024.8,863.6,37.3,445,18.4,3528,1435.4,2092.6,0.138999999,0.151999995,0.244000003,0.112000003,0.012,0.907999992,0.012,0.907000005
333111,1962,84.9,499.4,61.7,121.4,333.4,2030.3,1093.2,984.6,35,528.1,18.7,3559,1443.1,2116,0.142000005,0.152999997,0.246999994,0.114,-0.002,0.906000018,-0.001,0.906000018
333111,1963,90.3,557.4,68,135.7,385.9,2328.4,1259.6,1087.6,52.8,546.4,20.1,3660,1485.6,2174.5,0.143000007,0.153999999,0.250999987,0.112999998,0.032000002,0.935000002,0.032000002,0.935000002
333111,1964,95.3,623,72.5,146.2,435.7,2625,1430.6,1248.9,68,610.5,21.2,3825.7,1551.4,2274.4,0.145999998,0.156000003,0.254999995,0.112000003,0.015,0.949000001,0.015,0.949000001
333111,1965,98.8,662.5,75.4,151.6,463.4,2895.7,1533.7,1376.7,70.9,653.2,22.5,3951,1643,2308,0.149000004,0.158000007,0.261999995,0.111000001,0.034000002,0.981999993,0.034000002,0.981000006
333111,1966,110.2,781.3,84.4,171.4,549,3545.9,1934.4,1682.5,89.2,756.6,23.8,4209.5,1734.1,2475.6,0.152999997,0.162,0.268999994,0.111000001,0.022,1.003999949,0.023,1.003999949
333111,1967,109.6,767.8,83.7,163.5,536.9,3528.9,1908,1673.8,105.3,812.5,25,4447.1,1865.3,2582,0.158000007,0.165999994,0.279000014,0.108000003,-0.025,0.978999972,-0.026000001,0.978999972
333111,1968,105.1,784.7,79.3,154.5,542.2,3540.7,1890.6,1673.6,99.7,842.9,26.4,4632.7,1984.8,2647.9,0.165000007,0.172000006,0.291999996,0.108000003,-0.014,0.964999974,-0.014,0.964999974
333111,1969,102.9,797.1,76.5,148,531.7,3446.5,1862.8,1601.6,85.4,899.1,27.8,4728.5,2077.7,2650.8,0.171000004,0.178000003,0.30399999,0.108000003,-0.035,0.931999981,-0.035,0.930999994
333111,1970,100,798.6,74.1,142.5,528.5,3589.3,1951.4,1651.1,81.7,906.7,29.1,4823,2135,2688,0.178000003,0.187000006,0.323000014,0.114,0.004,0.93599999,0.004,0.935000002
333111,1971,93.6,837.6,68.6,132.3,552.2,3711.5,2052.7,1654.4,82.5,890.6,30.6,4873.1,2178.3,2694.9,0.186000004,0.196999997,0.342000008,0.123999998,0.004,0.939999998,0.004,0.93900001
333111,1972,99.9,1010.3,76.3,149.9,706.8,4430.8,2346.2,2200.1,113.5,977,36.6,5058.6,2296.8,2761.8,0.193000004,0.206,0.351000011,0.134000003,0.063000001,1.001000047,0.063000001,1
333111,1973,117.5,1248.3,90.3,176.4,880.9,5566.2,3026.6,2717.5,107.2,1267.4,46.3,5117.3,2337.5,2779.8,0.197999999,0.213,0.360000014,0.147,0.046999998,1.049000025,0.048,1.047999978
333111,1974,126.6,1504.7,98.4,196.7,1080.1,6917.5,3756.9,3488.6,195.1,1743.6,54.6,5412.8,2494.7,2918.2,0.226999998,0.254999995,0.389999986,0.194999993,0.028999999,1.080000043,0.028999999,1.080000043
333111,1975,124.1,1611.5,93.4,184.3,1120.6,8333.9,4580.8,3810.8,294,1867.7,69.9,5808.9,2794.8,3014,0.26699999,0.296999991,0.444999993,0.238999993,-0.013,1.065999985,-0.013,1.065999985
333111,1976,121.5,1681.9,89.9,171.6,1136.7,8922.7,4797.8,4153.5,248.3,1946.3,79.6,6131.7,3001.3,3130.5,0.279000014,0.317999989,0.469999999,0.282000005,0.028000001,1.095999956,0.028000001,1.095999956
333111,1977,125.3,1903.2,91.7,174.3,1266.8,10039.3,5338.4,4742.7,333.5,2035.4,101.4,6496.8,3281.9,3214.9,0.303000003,0.342000008,0.509000003,0.338,-0.004,1.092000008,-0.004,1.092000008
333111,1978,115.5,1913.8,85.1,162.7,1279.3,9820.3,5207.3,4687.6,310.5,2061,103.8,6818.7,3569.4,3249.5,0.326999992,0.370000005,0.542999983,0.379999995,-0.043000001,1.046000004,-0.043000001,1.046000004
333111,1979,133.9,2375.6,99.3,192.6,1603.8,12691.5,7069.9,5884.9,352.3,2340.5,121.5,7156.8,3834.2,3322.8,0.358999997,0.407000005,0.591000021,0.437000006,0.008,1.054999948,0.008,1.05400002
333111,1980,127.3,2487.3,91.2,170.6,1614.9,12545.1,6561.3,5918.7,448.1,2281.1,130,7534.9,4099.6,3435.3,0.40200001,0.453999996,0.649999976,0.515999973,-0.028000001,1.024999976,-0.028000001,1.024999976
333111,1981,119.3,2539.9,83.8,153.9,1610.8,13620.4,7333,6124.4,510,2112.4,143.4,7883,4387.4,3495.5,0.449000001,0.497999996,0.70599997,0.558000028,-0.035999998,0.989000022,-0.035999998,0.989000022
333111,1982,91.8,1997.9,60.1,108.6,1164.4,10498.2,5096.8,5084.8,333.4,2183.4,144.5,8064,4558.7,3505.3,0.483999997,0.524999976,0.735000014,0.598999977,-0.082999997,0.911000013,-0.082000002,0.911000013
333111,1983,78.4,1767.2,51.1,93.8,1012.9,8782.6,4317,4427,140.7,2044.8,129.1,7926.5,4490.2,3436.5,0.499000013,0.535000026,0.731000006,0.619000018,-0.082999997,0.838,-0.082999997,0.838
333111,1984,72.2,1736.5,49.3,92.9,1038.7,9641.9,4635.8,5006.3,155.9,2040.7,130.5,7786.3,4398.7,3387.7,0.512000024,0.547999978,0.726000011,0.632000029,0.064999998,0.893999994,0.064999998,0.893999994
333111,1985,64.3,1580.4,43,80.9,928.7,8040.6,3737.7,4116.5,160.7,1772.7,116,7623.2,4307.4,3315.6,0.514999986,0.555999994,0.725000024,0.630999982,-0.050000001,0.850000024,-0.050000001,0.851000011
333111,1986,54.7,1342.4,36.5,71.1,753.2,6611.2,3152,3348.6,136.4,1542.8,97.7,7409.9,4175.2,3234.6,0.518999994,0.549000025,0.745000005,0.600000024,-0.093000002,0.774999976,-0.092,0.774999976
333111,1987,54.7,1375.5,37.5,72.1,816.2,6751,3156.6,3641.3,196.3,1518.5,92.6,7319.4,4150.4,3168.9,0.527999997,0.560000002,0.758000016,0.575999975,0.021,0.791000009,0.021,0.791999996
333111,1988,59.8,1557.2,41.7,84.3,970.1,8560.8,4133.2,4601.8,176.1,1753,96.4,7262.7,4165.3,3097.4,0.538999975,0.583999991,0.786000013,0.572000027,0.089000002,0.86500001,0.089000002,0.865999997
333111,1989,65,1725.6,46.8,92.5,1114,10208.1,5017.6,5143.2,180,1733.7,102.4,7167.9,4139.7,3028.1,0.563000023,0.602999985,0.808000028,0.591000021,0.048,0.907999992,0.048,0.907999992
333111,1990,66.7,1826.3,47.7,93.4,1162.6,11308.1,5403,5856.2,206.5,1707.5,102.2,7073.5,4112.2,2961.2,0.582000017,0.615999997,0.833999991,0.609000027,0.044,0.948000014,0.044,0.949000001
333111,1991,62.4,1734.6,43.5,84.2,1079.2,10141.2,4869.7,5164.7,200.9,1591.7,100.4,6999.1,4111.1,2887.9,0.601999998,0.625,0.852999985,0.626999974,-0.071000002,0.883000016,-0.071000002,0.884000003
333111,1992,58.9,1732.9,40.7,79.6,1061.1,9435.1,4351.9,5067.7,193.2,1520.2,101.5,6906.8,4069,2837.9,0.619000018,0.626999974,0.860000014,0.629999995,-0.032000002,0.855000019,-0.032000002,0.856000006
333111,1993,60.9,1850.1,43.8,89.4,1192.4,10976.8,5400.2,5634.4,224.5,1701.7,107.6,6798.8,4033.9,2764.9,0.633000016,0.637000024,0.867999971,0.64200002,0.029999999,0.880999982,0.029999999,0.882000029
333111,1994,63.7,2001.9,45.6,94.6,1302.4,12519.3,6240.5,6441.4,256.7,1917.9,114.3,6719.1,4027.8,2691.4,0.649999976,0.652999997,0.883000016,0.634000003,0.041000001,0.917999983,0.041000001,0.917999983
333111,1995,63.1,2081.1,46.2,94.1,1368.5,13515,6768.4,6741.1,286.2,1952,92.6,6669.1,4031.1,2638,0.666999996,0.675999999,0.902999997,0.629000008,0.034000002,0.949000001,0.034000002,0.949999988
333111,1996,63.9,2155.6,46.4,93.8,1351.7,14226.7,7362.9,7063,292.4,2272.5,105.4,6641.5,4041.7,2599.8,0.68599999,0.680999994,0.902999997,0.672999978,-0.016000001,0.934000015,-0.016000001,0.935000002
333111,1997,66.9,2387.8,48.2,96.2,1558.6,16070,8504.8,7663.4,469,2086.1,108.2,6619.8,4089.2,2530.4,0.698000014,0.683000028,0.896000028,0.685000002,0.026000001,0.958999991,0.026000001,0.959999979
333111,1998,66.8,2403.3,48.1,96.3,1551.2,16600.8,8542.3,8119.4,405.7,2299.5,105.7,6853.8,4288,2565.7,0.70599997,0.672999978,0.882000029,0.670000017,-0.001,0.958000004,-0.001,0.958999991
333111,1999,59.6,2111.9,42.6,77,1297,11846.1,6482.1,5203.6,307.4,2257.2,88.5,7005.8,4439,2566.9,0.716000021,0.663999975,0.869000018,0.72299999,-0.191,0.791999996,-0.191,0.791999996
333111,2000,62.2,2208.9,44.6,84.6,1359.3,13579.7,7761,5905.1,320.9,2127,108.1,7022.7,4460.9,2561.9,0.717999995,0.671000004,0.869000018,0.797999978,0.027000001,0.813000023,0.026000001,0.813000023
333111,2001,58.2,2168,41.4,80.1,1331.5,14208.9,7682.9,6416.4,307.1,2264.2,119.8,7038.2,4461.3,2577.1,0.735000014,0.662,0.861999989,0.880999982,0.028000001,0.836000025,0.028000001,0.837000012
333111,2002,54.2,2104,37.8,73.9,1271.2,14757.3,7720.5,7002.4,318.8,2122.7,97.5,7043.9,4482.6,2561.2,0.745999992,0.666999996,0.855000019,0.796000004,0.033,0.86500001,0.033,0.86500001
333111,2003,54.3,2133.6,36.5,72.5,1261.6,15591.2,8151,7329.2,297.1,2061.5,108.6,7058.1,4510.4,2547.7,0.757000029,0.676999986,0.855000019,0.898999989,0.016000001,0.879000008,0.016000001,0.879000008
333111,2004,52.7,2216.3,35.5,74,1368.7,17789.6,9450.2,8524.3,241.7,2241.4,127.1,7034.2,4493,2541.4,0.782999992,0.727999985,0.870999992,0.899999976,0.059999999,0.933000028,0.059999999,0.933000028
333111,2005,52.8,2221.3,36.5,73.5,1361.2,20163.1,10548.1,9615.9,281.2,2345.3,141.9,6936.7,4419.7,2516.9,0.823000014,0.763000011,0.898999989,1.018000007,0.048999999,0.980000019,0.048999999,0.980000019
333111,2006,53.1,2259.9,36.5,68.3,1361,19877.4,10253.3,9586.9,314.6,2374,143.6,6870.1,4359.7,2510.5,0.842999995,0.797999978,0.915000021,1.04400003,0.008,0.987999976,0.008,0.987999976
333111,2007,54.6,2410.7,38.5,75.7,1485.1,21720.2,11495.3,10266.6,372,2776.4,145.7,6834.6,4327.1,2507.6,0.866999984,0.827000022,0.931999981,1.034000039,0.015,1.003000021,0.015,1.003000021
333111,2008,56.2,2690.3,40.3,80.1,1613.1,24500.2,14102.3,10528.4,576.6,3121.6,158.5,6802.8,4306.2,2496.6,0.906000018,0.870999992,0.958999991,1.131999969,-0.009,0.994000018,-0.009,0.994000018
333111,2009,53,2502,36.8,67.9,1441.6,22461.1,12934.2,9204.7,392.9,2544.1,138.6,7079.9,4574.5,2505.2,0.933000028,0.851000011,0.963999987,1.029999971,-0.082999997,0.915000021,-0.082999997,0.915000021
333111,2010,52.7,2489,38.1,72.9,1491.7,23067.6,15087.2,8225.4,352.1,2876.3,148.1,7112.9,4643.5,2469.4,0.950999975,0.911000013,0.963999987,1.121000051,-0.046,0.874000013,-0.046999998,0.874000013
333111,2011,56.4,2966.2,41,81.1,1845.9,25504.8,18567.5,7211,525,3444.4,174.4,7081.8,4626.9,2454.9,0.981000006,0.990999997,0.984000027,1.027999997,-0.025,0.851999998,-0.025,0.851999998
333111,2012,63.6,3226.4,46.5,92.2,1961.7,34615.9,22023.7,12760.7,1429.7,3771.5,144.4,7209.9,4774.2,2435.7,1,1,1,1,0.159999996,1,0.159999996,1
333111,2013,65.8,3366,47,91.8,2006.4,38787.8,24718.5,14270.8,1582.1,4055.6,180.2,8195.4,5699.9,2495.5,1.00999999,0.996999979,1.004999995,0.949999988,-0.01,0.99000001,-0.01,0.99000001
333111,2014,65.8,3490.8,47,87.9,1997.1,39235.2,18869.8,20337.1,1130.1,3863.1,176.9,9242.8,6671.3,2571.5,1.029999971,1.004999995,1.014999986,0.971000016,0.107000001,1.103000045,0.107000001,1.101999998
333111,2015,60,3187.1,41.2,76.1,1757.1,30645.6,15751.4,14806.4,673.2,3620.2,166.2,9812,7194.3,2617.7,1.041000009,0.986000001,1.014000058,0.947000027,-0.194000006,0.907999992,-0.194000006,0.907999992
333111,2016,54.1,3036.8,36.9,68.2,1580.7,23570.7,13371.4,10218.2,470.6,3472.2,142.1,9939.1,7324.9,2614.2,1.049999952,0.973999977,1.018000007,0.930999994,-0.182999998,0.757000029,-0.182999998,0.757000029
333111,2017,61.1,3209.9,38.4,72.9,1766.5,24778.8,13593.1,11121.3,1153.9,3547.4,147.9,,,,1.059999943,1.001000047,,1.039000034,,,,
333111,2018,55.8,3299.5,38.6,72.3,1740.5,29384.6,16447.9,13255.8,,4165.5,178.8,,,,1.077000022,1.039000034,,1.065000057,,,,
333112,1958,18.2,92.4,13.4,25.9,62.6,406,221,182.3,9.2,86.5,3.6,649.1,280.1,369,0.243000001,0.165999994,0.244000003,0.131999999,,0.69599998,,0.694000006
333112,1959,19,103.6,14.2,28.1,71.1,429.1,243.2,196.5,7.2,100.9,3.6,659.5,284.2,375.3,0.25,0.169,0.247999996,0.130999997,-0.037,0.671000004,-0.037,0.670000017
333112,1960,16.7,90.5,12,23.7,59.6,362.5,194.8,157.7,9.3,92,3.7,676.5,291.1,385.3,0.246999994,0.169,0.252000004,0.136999995,-0.004,0.667999983,-0.004,0.666999996
333112,1961,17.1,97.1,12.8,25.3,64.1,392.2,209.9,177.2,7.7,91.5,3.7,686.5,294.7,391.7,0.244000003,0.169,0.252999991,0.133000001,0.043000001,0.698000014,0.044,0.69599998
333112,1962,17.8,103.7,12.9,25.5,69.3,416.1,223.8,202.1,7.3,108.7,3.8,692.9,295.9,397.1,0.246999994,0.171000004,0.256000012,0.136000007,0.004,0.699999988,0.004,0.699000001
333112,1963,18.9,115.5,14.2,28.3,79.9,476.4,257.7,222.7,10.8,112.2,4.1,712.9,304.1,408.9,0.250999987,0.172000006,0.25999999,0.136000007,0.025,0.717999995,0.025,0.717000008
333112,1964,19.9,129,15.1,30.5,90.2,537.2,292.5,255.8,14,125.4,4.3,745.1,316.7,428.4,0.252000004,0.173999995,0.263999999,0.134000003,0.030999999,0.740999997,0.030999999,0.739000022
333112,1965,20.7,137.3,15.8,31.6,96.1,592.2,313.1,282.1,14.5,134.2,4.6,770.9,334.6,436.2,0.252999991,0.175999999,0.270999998,0.131999999,0.046999998,0.776000023,0.046999998,0.774999976
333112,1966,23,161.9,17.6,35.9,113.9,726.2,396,344.9,18.2,155.5,4.8,820.8,352,468.9,0.256999999,0.180000007,0.279000014,0.131999999,0.035,0.80400002,0.035,0.801999986
333112,1967,22.8,158.7,17.4,34.1,111,720.9,389.4,342.2,21.6,166.8,5.1,868,377.5,490.5,0.263999999,0.185000002,0.289000005,0.128000006,-0.017999999,0.788999975,-0.017999999,0.787999988
333112,1968,21.8,161.9,16.5,32,111.9,720.9,384.3,340.9,20.5,171.9,5.4,905,400.6,504.4,0.272000015,0.191,0.301999986,0.126000002,-0.003,0.787,-0.004,0.785000026
333112,1969,21.3,163.5,15.8,30.5,108.9,698.3,376.7,325.2,17.1,183.4,5.6,924.6,418.6,506,0.284999996,0.199000001,0.314999998,0.126000002,-0.045000002,0.751999974,-0.045000002,0.75
333112,1970,20.7,163.8,15.3,29.4,108.4,726.3,394,334.7,16.6,184.3,5.9,941.8,428.4,513.3,0.294999987,0.209000006,0.335000008,0.130999997,0.008,0.758000016,0.008,0.755999982
333112,1971,19.3,171.4,14.1,27.1,112.9,747,412,334.1,16.7,180.7,6.2,951.4,436.3,515,0.300999999,0.217999995,0.352999985,0.137999997,0.018999999,0.773000002,0.018999999,0.771000028
333112,1972,20.3,162.1,14.8,28.7,106.1,1037.6,639,444,46.6,281.4,5.9,987.5,459.2,528.2,0.307999998,0.224999994,0.363999993,0.147,0.048999999,0.811999977,0.050999999,0.811999977
333112,1973,21.3,189.7,16.2,31.5,127.1,1150.3,723.6,459,28.6,299.2,6.5,1065.7,511.3,554.5,0.314999998,0.233999997,0.372000009,0.155000001,0.003,0.814999998,0.004,0.814999998
333112,1974,24.8,227.4,18.7,35.9,153.3,1531.2,977.8,633.3,40,490.6,8.3,1142.1,553.7,588.4,0.349999994,0.275000006,0.404000014,0.187999994,0.054000001,0.860000014,0.054000001,0.860000014
333112,1975,19.2,198.7,13.8,27,129.1,1325.3,815.5,457.1,45.2,365.4,9.4,1219.6,612.6,607,0.393999994,0.317999989,0.460000008,0.228,-0.039000001,0.828000009,-0.039000001,0.827000022
333112,1976,18.3,202.9,13.5,26.7,132.1,1372.2,844.7,523.4,32.5,352.5,9.6,1243.5,623.7,619.6,0.419,0.337000012,0.486999989,0.264999986,-0.008,0.82099998,-0.008,0.82099998
333112,1977,19.1,217.9,14.3,26.9,138.4,1537.7,920.1,618.9,27.9,371.6,11.2,1275.5,654,621.5,0.444000006,0.361000001,0.527999997,0.293000013,0.037999999,0.852999985,0.037999999,0.851999998
333112,1978,21.5,269,16.3,29.8,176,1844.7,1096.6,792,39,423,13.2,1260.9,653.8,607.1,0.467000008,0.389999986,0.563000023,0.338,0.063000001,0.907999992,0.063000001,0.907999992
333112,1979,24.3,339.7,18.4,34.7,226.5,2485.5,1487.6,1051,53.9,535,16.3,1287.1,674,613,0.504000008,0.428000003,0.611999989,0.36500001,0.068999998,0.97299999,0.068999998,0.972000003
333112,1980,19.9,307,14,26.5,187.6,2201.8,1284,911.9,55.6,527.7,16.5,1336.2,707.9,628.2,0.561999977,0.476999998,0.672999978,0.437999994,-0.064999998,0.912,-0.064999998,0.911000013
333112,1981,17.7,294.1,12.6,23.9,179.7,1964.8,1195.2,764.8,35,499.1,18.5,1357.5,731.4,626,0.606000006,0.523000002,0.731999993,0.486999989,-0.079999998,0.842000008,-0.079999998,0.841000021
333112,1982,17.4,311.7,12.1,24.1,194.7,2317.3,1347.8,926.3,50.1,528.7,22.5,1312.1,703.3,608.8,0.647000015,0.550000012,0.760999978,0.540000021,0.064999998,0.898999989,0.064999998,0.898000002
333112,1983,18.4,330.8,13.6,26.1,215.1,2527.5,1524,1045.3,42.3,562.7,23,1283.5,689.3,594.1,0.690999985,0.563000023,0.757000029,0.56400001,-0.033,0.869000018,-0.033,0.869000018
333112,1984,22.7,434,17.5,33.4,302.1,3174.1,2007.8,1221,64.6,767.4,29.2,1286.8,697.7,589.1,0.708999991,0.575999975,0.751999974,0.574999988,0.018999999,0.885999978,0.018999999,0.88499999
333112,1985,21.8,408.9,16.9,32.6,277.4,3369.9,2033.8,1295.2,69.3,687.2,29.1,1311.1,725.2,585.8,0.720000029,0.584999979,0.750999987,0.572000027,0.046,0.927999973,0.046,0.926999986
333112,1986,21.1,421.2,16.2,30,282.5,3573.1,2175,1409.1,52.9,673.3,27.6,1329.4,750.6,578.8,0.730000019,0.582000017,0.771000028,0.535000026,0.003,0.930000007,0.003,0.930000007
333112,1987,24.4,490.5,18.7,34.7,335.9,4501.3,2659.8,1877.1,108.9,716.6,28.3,1348.8,777.3,571.7,0.760999978,0.595000029,0.785000026,0.50999999,0.061999999,0.99000001,0.061999999,0.989000022
333112,1988,25.6,526.1,19.5,37.3,356.3,4730.5,2935.2,1877.3,95.4,813.1,31.3,1429.2,854.7,574.6,0.776000023,0.619000018,0.81400001,0.504999995,-0.028999999,0.961000025,-0.028999999,0.961000025
333112,1989,25.2,516.9,19,36.4,323,4484.7,2735.9,1660.3,124.5,801.2,31.1,1482.9,913.8,569.2,0.813000023,0.639999986,0.836000025,0.524999976,-0.046,0.917999983,-0.046,0.916999996
333112,1990,24,515.9,17.9,35.3,346.2,4810.5,2945.2,1965.8,80.5,883.3,32.2,1565.2,995.4,569.7,0.838,0.657999992,0.862999976,0.541000009,-0.001,0.916999996,-0.001,0.916999996
333112,1991,23.9,507.3,18.5,34.5,340.7,4721.8,2764.4,1827.1,89.4,750.5,30.7,1585.7,1019.5,566.2,0.852999985,0.66900003,0.884000003,0.558000028,0.015,0.930999994,0.015,0.930000007
333112,1992,24.3,557.4,19.4,35.6,381,5063.9,3017.7,2109.7,122.6,836.4,31.4,1610.9,1047.5,563.4,0.861000001,0.674000025,0.889999986,0.561999977,0.009,0.93900001,0.009,0.938000023
333112,1993,25.2,618.4,20.1,39.2,426.3,5710.2,3525.5,2256.2,90.2,891.2,34.6,1669.3,1112.1,557.1,0.869000018,0.680999994,0.898999989,0.574999988,0.004,0.943000019,0.004,0.941999972
333112,1994,27.4,672.2,21.9,43.9,463.7,6697.2,4126.6,2720.3,126.6,1081.8,36.8,1684.3,1133.1,551.1,0.884000003,0.69599998,0.913999975,0.56099999,0.046,0.986999989,0.046,0.986000001
333112,1995,27.1,670.7,21.8,45.4,465.4,6830,4419.1,2454.4,123.2,1161.7,28.8,1735.1,1183.1,552,0.896000028,0.717000008,0.934000015,0.550000012,-0.027000001,0.961000025,-0.027000001,0.959999979
333112,1996,26.5,687,21.1,43.1,476.2,6684.7,4272.1,2320.7,117.9,1008.5,30.4,1775,1222.4,552.5,0.910000026,0.723999977,0.933000028,0.603999972,-0.013,0.948000014,-0.013,0.948000014
333112,1997,28.3,731.7,22.7,45.2,508.3,7376.1,4718.3,2730.6,172.4,1079.3,34.3,1807.4,1267.2,540.2,0.910000026,0.726999998,0.924000025,0.615999997,0.028000001,0.976000011,0.028000001,0.975000024
333112,1998,27.3,740.1,22.3,43.9,511.9,7775.8,5100.2,2760.4,222.6,1159.1,37.7,1909.6,1355.7,553.9,0.90200001,0.718999982,0.912999988,0.639999986,-0.004,0.971000016,-0.004,0.971000016
333112,1999,26.5,755.5,21.7,43.1,503.1,7483.9,4689,2892.5,121.9,1198,30.5,2055.6,1450.7,604.9,0.906000018,0.712000012,0.902999997,0.644999981,-0.012,0.959999979,-0.012,0.959999979
333112,2000,25,695.5,20.1,39.7,449.6,7337.9,4917.4,2358,144.6,1303.5,36.8,2090.1,1491,599.1,0.907000005,0.717999995,0.897000015,0.717999995,-0.045000002,0.917999983,-0.045000002,0.916999996
333112,2001,22.3,650.7,18.2,35.4,418.5,6733.4,4347,2257.6,149,1242.2,37.8,2143.2,1539.5,603.7,0.912,0.711000025,0.885999978,0.739000022,-0.011,0.907999992,-0.011,0.907999992
333112,2002,22.2,680.9,17.9,36.1,448.7,6516.9,4080.2,2420.4,171.4,997.5,35.7,2200.8,1599.2,601.6,0.924000025,0.714999974,0.876999974,0.70599997,-0.012,0.897000015,-0.012,0.897000015
333112,2003,22.6,703.4,18.3,35.8,471.6,7905.3,5356.9,2660.4,137.1,1113.8,40.2,2282.9,1685.4,597.6,0.925999999,0.723999977,0.874000013,0.791999996,0.014,0.908999979,0.014,0.908999979
333112,2004,21.8,715.8,17.4,35.2,481.2,8022.7,5485.6,2497.9,133.5,1096,41.2,2314.6,1721.4,593.3,0.931999981,0.768000007,0.888999999,0.805000007,0.028999999,0.93599999,0.028999999,0.93599999
333112,2005,21.4,693.6,17.1,34.6,459.7,8345.7,5713.2,2774,142.1,1268.6,47.9,2329.8,1734.2,595.6,0.93599999,0.795000017,0.912,0.879999995,0.032000002,0.966000021,0.032000002,0.966000021
333112,2006,18.8,646.5,15.1,30,436.6,7516.7,5008.8,2411.7,134.9,1115.7,44.4,2346.8,1756,590.8,0.93900001,0.825999975,0.921000004,0.898000002,0.016000001,0.981999993,0.016000001,0.981999993
333112,2007,20.5,707.3,16.5,30.7,474.7,8264,5679.4,2705.2,158.9,1330.1,49.8,2353.2,1765.3,587.9,0.953000009,0.84799999,0.934000015,0.957000017,0.008,0.99000001,0.008,0.99000001
333112,2008,20.4,698.9,16.4,30.7,451.5,7869.3,5452.9,2465.2,160.9,1467,52.8,2362.8,1778.7,584.1,0.978999972,0.879999995,0.957000017,1.062000036,-0.022,0.968999982,-0.022,0.968999982
333112,2009,18.2,652.8,14.3,27.7,410.7,6934.9,5134,1769.8,137.6,1401.9,50.3,2371.7,1786.8,584.9,0.991999984,0.875999987,0.962000012,0.976999998,-0.093999997,0.882000029,-0.093999997,0.882000029
333112,2010,17.5,671.3,13,23.8,410.5,7997.8,5679.3,2369.3,150.1,1342,51,2375.6,1796.4,579.2,0.989000022,0.921000004,0.963,0.991999984,0.111000001,0.986000001,0.111000001,0.986000001
333112,2011,17.3,666.8,13.2,22.7,395.9,8124.1,5683.6,2464.1,138.6,1422.1,52.6,2390.4,1814.2,576.2,0.984000027,0.986999989,0.98299998,1.019000053,0.074000001,1.06099999,0.074000001,1.06099999
333112,2012,15.3,578,11.4,19.8,344.4,7660.5,5690.2,2026.1,221,1289.1,41.4,2404,1831.5,572.6,1,1,1,1,-0.059,1,-0.059,1
333112,2013,15.2,584.1,11.5,20.5,377.7,8290.2,5869,2416.8,235.3,1335.7,43,2483,1898.2,584.8,1.001000047,1.001999974,1.004999995,0.984000027,0.050000001,1.052000046,0.050000001,1.052000046
333112,2014,14.1,610.3,10.4,20.9,403.8,8505.9,5506.7,2968.6,238.5,1194.4,46.2,2575.8,1991.1,584.7,1.006000042,1.006000042,1.013000011,1.067999959,0.057,1.113000035,0.057,1.113000035
333112,2015,16.4,686,12.2,22.7,428.4,9136.8,5915.5,3176.2,228.4,1203.9,49.3,2653.3,2053.3,600,1.006999969,0.999000013,1.013000011,0.977999985,0.004,1.118000031,0.004,1.118000031
333112,2016,15.5,670.2,11.8,22.5,428.1,8316.2,5385.9,2770,161.8,1094.7,43.7,2715.5,2099.5,616.1,1.006999969,0.992999971,1.016000032,0.957000017,-0.039000001,1.075000048,-0.039000001,1.075000048
333112,2017,16.9,625,13.1,25,429.6,7839.9,5398.3,2469.9,199.5,1078.6,39.4,,,,1.00999999,1.008000016,,1.067999959,,,,
333112,2018,18.9,693.6,16,25.7,438.5,8023.9,5579.1,2513.4,,1396.6,40,,,,1.023000002,1.027999997,,1.093999982,,,,
333120,1958,83,449.6,57.9,108.8,280.7,1947.8,955,945.7,41.6,535,17.6,1763.7,768.4,995.2,0.119999997,0.142000005,0.234999999,0.134000003,,1.208999991,,1.207999945
333120,1959,98.1,591.3,70.5,144.6,392.7,2327.8,1288.7,1095.2,60.6,616.6,18.4,1931.4,865.8,1065.6,0.125,0.143999994,0.238999993,0.131999999,-0.082999997,1.113000035,-0.082000002,1.113000035
333120,1960,97.3,576.4,68,133.3,373.5,2091.6,1191.3,868.1,65.5,562,19.3,2153.8,999.5,1154.3,0.128000006,0.145999998,0.244000003,0.136999995,-0.090000004,1.01699996,-0.090000004,1.01699996
333120,1961,82.8,516.3,58.5,115.3,331.2,1992.2,1067.3,902.8,38.1,513,20.1,2314.9,1098.4,1216.6,0.129999995,0.145999998,0.244000003,0.133000001,0.028000001,1.046000004,0.028000001,1.046000004
