naics,year,cap,plant,equip,invest,cap_labor_ratio,emp,prode,non_prod_workers,pay,prodh,prodw,matcost
334111,2027,7778.3,3632.9,4145.5,112.8,670.5431034482759,11.6,4.3,7.3,876.5,9.5,229.7,6222.9
334112,2024,4622.5,1328.3,3294.2,342.3,608.2236842105264,7.6,3.2,4.3999999999999995,604.4,5.9,145.9,3370.0
334112,2025,4622.5,1328.3,3294.2,342.3,608.2236842105264,7.6,3.2,4.3999999999999995,604.4,5.9,145.9,3370.0
334112,2026,4622.5,1328.3,3294.2,342.3,608.2236842105264,7.6,3.2,4.3999999999999995,604.4,5.9,145.9,3370.0
334112,2027,4622.5,1328.3,3294.2,342.3,608.2236842105264,7.6,3.2,4.3999999999999995,604.4,5.9,145.9,3370.0
334118,2024,5229.7,2035.7,3194.0,139.2,309.44970414201185,16.9,7.0,9.899999999999999,1270.5,13.2,342.3,3373.3
334118,2025,5229.7,2035.7,3194.0,139.2,309.44970414201185,16.9,7.0,9.899999999999999,1270.5,13.2,342.3,3373.3
334118,2026,5229.7,2035.7,3194.0,139.2,309.44970414201185,16.9,7.0,9.899999999999999,1270.5,13.2,342.3,3373.3
334118,2027,5229.7,2035.7,3194.0,139.2,309.44970414201185,16.9,7.0,9.899999999999999,1270.5,13.2,342.3,3373.3
334210,2024,7319.1,3028.3,4290.8,135.1,511.8251748251748,14.3,5.9,8.4,971.6,9.3,287.9,3496.8
334210,2025,7319.1,3028.3,4290.8,135.1,511.8251748251748,14.3,5.9,8.4,971.6,9.3,287.9,3496.8
334210,2026,7319.1,3028.3,4290.8,135.1,511.8251748251748,14.3,5.9,8.4,971.6,9.3,287.9,3496.8
334210,2027,7319.1,3028.3,4290.8,135.1,511.8251748251748,14.3,5.9,8.4,971.6,9.3,287.9,3496.8
334220,2024,14139.4,3616.8,10522.7,785.7,203.73775216138327,69.4,26.6,42.800000000000004,6682.6,55.4,2033.0,11042.9
334220,2025,14139.4,3616.8,10522.7,785.7,203.73775216138327,69.4,26.6,42.800000000000004,6682.6,55.4,2033.0,11042.9
334220,2026,14139.4,3616.8,10522.7,785.7,203.73775216138327,69.4,26.6,42.800000000000004,6682.6,55.4,2033.0,11042.9
334220,2027,14139.4,3616.8,10522.7,785.7,203.73775216138327,69.4,26.6,42.800000000000004,6682.6,55.4,2033.0,11042.9
334290,2024,1030.3,275.9,754.4,49.6,88.81896551724138,11.6,4.5,7.1,801.6,9.4,207.3,1619.5
334290,2025,1030.3,275.9,754.4,49.6,88.81896551724138,11.6,4.5,7.1,801.6,9.4,207.3,1619.5
334290,2026,1030.3,275.9,754.4,49.6,88.81896551724138,11.6,4.5,7.1,801.6,9.4,207.3,1619.5
334290,2027,1030.3,275.9,754.4,49.6,88.81896551724138,11.6,4.5,7.1,801.6,9.4,207.3,1619.5
334310,2024,1978.4,964.4,1014.1,28.6,215.0434782608696,9.2,4.8,4.3999999999999995,532.2,8.9,170.5,1312.7
334310,2025,1978.4,964.4,1014.1,28.6,215.0434782608696,9.2,4.8,4.3999999999999995,532.2,8.9,170.5,1312.7
334310,2026,1978.4,964.4,1014.1,28.6,215.0434782608696,9.2,4.8,4.3999999999999995,532.2,8.9,170.5,1312.7
334310,2027,1978.4,964.4,1014.1,28.6,215.0434782608696,9.2,4.8,4.3999999999999995,532.2,8.9,170.5,1312.7
334412,2024,3920.0,1680.2,2239.7,169.4,180.6451612903226,21.7,15.8,5.899999999999999,1001.6,30.9,624.6,1734.5
334412,2025,3920.0,1680.2,2239.7,169.4,180.6451612903226,21.7,15.8,5.899999999999999,1001.6,30.9,624.6,1734.5
334412,2026,3920.0,1680.2,2239.7,169.4,180.6451612903226,21.7,15.8,5.899999999999999,1001.6,30.9,624.6,1734.5
334412,2027,3920.0,1680.2,2239.7,169.4,180.6451612903226,21.7,15.8,5.899999999999999,1001.6,30.9,624.6,1734.5
334413,2024,120222.4,37088.1,83134.2,6185.8,1220.5319796954313,98.5,54.0,44.5,9489.6,111.6,4051.8,19403.0
334413,2025,120222.4,37088.1,83134.2,6185.8,1220.5319796954313,98.5,54.0,44.5,9489.6,111.6,4051.8,19403.0
334413,2026,120222.4,37088.1,83134.2,6185.8,1220.5319796954313,98.5,54.0,44.5,9489.6,111.6,4051.8,19403.0
334413,2027,120222.4,37088.1,83134.2,6185.8,1220.5319796954313,98.5,54.0,44.5,9489.6,111.6,4051.8,19403.0
334416,2024,2795.9,1259.0,1536.9,65.0,164.46470588235294,17.0,11.1,5.9,786.7,22.3,403.0,1643.6
334416,2025,2795.9,1259.0,1536.9,65.0,164.46470588235294,17.0,11.1,5.9,786.7,22.3,403.0,1643.6
334416,2026,2795.9,1259.0,1536.9,65.0,164.46470588235294,17.0,11.1,5.9,786.7,22.3,403.0,1643.6
334416,2027,2795.9,1259.0,1536.9,65.0,164.46470588235294,17.0,11.1,5.9,786.7,22.3,403.0,1643.6
334417,2024,2455.7,940.0,1515.6,125.3,131.32085561497325,18.7,12.0,6.699999999999999,1139.1,25.4,537.2,2242.1
334417,2025,2455.7,940.0,1515.6,125.3,131.32085561497325,18.7,12.0,6.699999999999999,1139.1,25.4,537.2,2242.1
334417,2026,2455.7,940.0,1515.6,125.3,131.32085561497325,18.7,12.0,6.699999999999999,1139.1,25.4,537.2,2242.1
334417,2027,2455.7,940.0,1515.6,125.3,131.32085561497325,18.7,12.0,6.699999999999999,1139.1,25.4,537.2,2242.1
334418,2024,6900.4,2386.4,4514.0,390.3,137.18489065606363,50.3,29.5,20.799999999999997,2776.8,59.4,1099.2,11007.3
334418,2025,6900.4,2386.4,4514.0,390.3,137.18489065606363,50.3,29.5,20.799999999999997,2776.8,59.4,1099.2,11007.3
334418,2026,6900.4,2386.4,4514.0,390.3,137.18489065606363,50.3,29.5,20.799999999999997,2776.8,59.4,1099.2,11007.3
334418,2027,6900.4,2386.4,4514.0,390.3,137.18489065606363,50.3,29.5,20.799999999999997,2776.8,59.4,1099.2,11007.3
334419,2024,6204.6,2651.6,3553.1,210.6,140.69387755102042,44.1,26.5,17.6,2696.1,52.1,1187.1,3961.3
334419,2025,6204.6,2651.6,3553.1,210.6,140.69387755102042,44.1,26.5,17.6,2696.1,52.1,1187.1,3961.3
334419,2026,6204.6,2651.6,3553.1,210.6,140.69387755102042,44.1,26.5,17.6,2696.1,52.1,1187.1,3961.3
334419,2027,6204.6,2651.6,3553.1,210.6,140.69387755102042,44.1,26.5,17.6,2696.1,52.1,1187.1,3961.3
334510,2024,6767.1,1739.5,5027.6,917.0,98.21625544267053,68.9,27.4,41.50000000000001,5520.7,52.8,1317.4,10409.9
334510,2025,6767.1,1739.5,5027.6,917.0,98.21625544267053,68.9,27.4,41.50000000000001,5520.7,52.8,1317.4,10409.9
334510,2026,6767.1,1739.5,5027.6,917.0,98.21625544267053,68.9,27.4,41.50000000000001,5520.7,52.8,1317.4,10409.9
334510,2027,6767.1,1739.5,5027.6,917.0,98.21625544267053,68.9,27.4,41.50000000000001,5520.7,52.8,1317.4,10409.9
334511,2024,14118.8,5035.4,9083.4,925.0,126.8535489667565,111.3,35.3,76.0,11177.6,70.2,2599.9,12921.5
334511,2025,14118.8,5035.4,9083.4,925.0,126.8535489667565,111.3,35.3,76.0,11177.6,70.2,2599.9,12921.5
334511,2026,14118.8,5035.4,9083.4,925.0,126.8535489667565,111.3,35.3,76.0,11177.6,70.2,2599.9,12921.5
334511,2027,14118.8,5035.4,9083.4,925.0,126.8535489667565,111.3,35.3,76.0,11177.6,70.2,2599.9,12921.5
334512,2024,743.9,307.6,436.3,19.9,75.14141414141413,9.9,4.5,5.4,714.4,8.4,180.6,1100.2
334512,2025,743.9,307.6,436.3,19.9,75.14141414141413,9.9,4.5,5.4,714.4,8.4,180.6,1100.2
334512,2026,743.9,307.6,436.3,19.9,75.14141414141413,9.9,4.5,5.4,714.4,8.4,180.6,1100.2
334512,2027,743.9,307.6,436.3,19.9,75.14141414141413,9.9,4.5,5.4,714.4,8.4,180.6,1100.2
334513,2024,2356.4,740.6,1615.8,174.5,64.9146005509642,36.3,16.7,19.599999999999998,2575.7,32.7,752.9,3656.2
334513,2025,2356.4,740.6,1615.8,174.5,64.9146005509642,36.3,16.7,19.599999999999998,2575.7,32.7,752.9,3656.2
334513,2026,2356.4,740.6,1615.8,174.5,64.9146005509642,36.3,16.7,19.599999999999998,2575.7,32.7,752.9,3656.2
334513,2027,2356.4,740.6,1615.8,174.5,64.9146005509642,36.3,16.7,19.599999999999998,2575.7,32.7,752.9,3656.2
334514,2024,1105.6,210.4,895.2,76.2,84.3969465648855,13.1,6.6,6.5,884.1,13.0,284.1,2495.3
334514,2025,1105.6,210.4,895.2,76.2,84.3969465648855,13.1,6.6,6.5,884.1,13.0,284.1,2495.3
334514,2026,1105.6,210.4,895.2,76.2,84.3969465648855,13.1,6.6,6.5,884.1,13.0,284.1,2495.3
334514,2027,1105.6,210.4,895.2,76.2,84.3969465648855,13.1,6.6,6.5,884.1,13.0,284.1,2495.3
334515,2024,5418.0,2145.8,3272.2,209.5,188.125,28.8,11.3,17.5,2483.7,21.4,572.9,4598.6
334515,2025,5418.0,2145.8,3272.2,209.5,188.125,28.8,11.3,17.5,2483.7,21.4,572.9,4598.6
334515,2026,5418.0,2145.8,3272.2,209.5,188.125,28.8,11.3,17.5,2483.7,21.4,572.9,4598.6
334515,2027,5418.0,2145.8,3272.2,209.5,188.125,28.8,11.3,17.5,2483.7,21.4,572.9,4598.6
334516,2024,4735.6,1539.3,3196.3,449.1,101.62231759656653,46.6,17.6,29.0,3958.2,36.7,968.3,6318.4
334516,2025,4735.6,1539.3,3196.3,449.1,101.62231759656653,46.6,17.6,29.0,3958.2,36.7,968.3,6318.4
334516,2026,4735.6,1539.3,3196.3,449.1,101.62231759656653,46.6,17.6,29.0,3958.2,36.7,968.3,6318.4
334516,2027,4735.6,1539.3,3196.3,449.1,101.62231759656653,46.6,17.6,29.0,3958.2,36.7,968.3,6318.4
334517,2024,1549.0,455.1,1093.8,97.5,88.01136363636363,17.6,6.2,11.400000000000002,1546.6,11.4,373.3,3878.6
334517,2025,1549.0,455.1,1093.8,97.5,88.01136363636363,17.6,6.2,11.400000000000002,1546.6,11.4,373.3,3878.6
334517,2026,1549.0,455.1,1093.8,97.5,88.01136363636363,17.6,6.2,11.400000000000002,1546.6,11.4,373.3,3878.6
334517,2027,1549.0,455.1,1093.8,97.5,88.01136363636363,17.6,6.2,11.400000000000002,1546.6,11.4,373.3,3878.6
334519,2024,2872.0,952.2,1919.9,219.6,88.64197530864197,32.4,14.1,18.299999999999997,2559.8,26.5,720.3,4454.1
334519,2025,2872.0,952.2,1919.9,219.6,88.64197530864197,32.4,14.1,18.299999999999997,2559.8,26.5,720.3,4454.1
334519,2026,2872.0,952.2,1919.9,219.6,88.64197530864197,32.4,14.1,18.299999999999997,2559.8,26.5,720.3,4454.1
334519,2027,2872.0,952.2,1919.9,219.6,88.64197530864197,32.4,14.1,18.299999999999997,2559.8,26.5,720.3,4454.1
334613,2024,1977.9,997.7,980.2,3.9,2472.375,0.8,0.4,0.4,44.7,0.7,23.1,127.3
334613,2025,1977.9,997.7,980.2,3.9,2472.375,0.8,0.4,0.4,44.7,0.7,23.1,127.3
334613,2026,1977.9,997.7,980.2,3.9,2472.375,0.8,0.4,0.4,44.7,0.7,23.1,127.3
334613,2027,1977.9,997.7,980.2,3.9,2472.375,0.8,0.4,0.4,44.7,0.7,23.1,127.3
334614,2024,3238.5,1143.9,2094.5,45.1,269.875,12.0,6.5,5.5,617.4,9.7,240.5,1001.0
334614,2025,3238.5,1143.9,2094.5,45.1,269.875,12.0,6.5,5.5,617.4,9.7,240.5,1001.0
334614,2026,3238.5,1143.9,2094.5,45.1,269.875,12.0,6.5,5.5,617.4,9.7,240.5,1001.0
334614,2027,3238.5,1143.9,2094.5,45.1,269.875,12.0,6.5,5.5,617.4,9.7,240.5,1001.0
335110,2024,986.3,403.4,582.9,22.1,318.1612903225806,3.1,2.3,0.8000000000000003,199.6,4.3,107.9,456.8
335110,2025,986.3,403.4,582.9,22.1,318.1612903225806,3.1,2.3,0.8000000000000003,199.6,4.3,107.9,456.8
335110,2026,986.3,403.4,582.9,22.1,318.1612903225806,3.1,2.3,0.8000000000000003,199.6,4.3,107.9,456.8
335110,2027,986.3,403.4,582.9,22.1,318.1612903225806,3.1,2.3,0.8000000000000003,199.6,4.3,107.9,456.8
335121,2024,572.6,233.0,339.6,24.7,88.0923076923077,6.5,4.0,2.5,317.4,8.0,152.4,772.2
335121,2025,572.6,233.0,339.6,24.7,88.0923076923077,6.5,4.0,2.5,317.4,8.0,152.4,772.2
335121,2026,572.6,233.0,339.6,24.7,88.0923076923077,6.5,4.0,2.5,317.4,8.0,152.4,772.2
335121,2027,572.6,233.0,339.6,24.7,88.0923076923077,6.5,4.0,2.5,317.4,8.0,152.4,772.2
335122,2024,1325.9,475.2,850.7,95.2,71.67027027027028,18.5,10.9,7.6,1068.5,21.8,427.8,2467.5
335122,2025,1325.9,475.2,850.7,95.2,71.67027027027028,18.5,10.9,7.6,1068.5,21.8,427.8,2467.5
335122,2026,1325.9,475.2,850.7,95.2,71.67027027027028,18.5,10.9,7.6,1068.5,21.8,427.8,2467.5
335122,2027,1325.9,475.2,850.7,95.2,71.67027027027028,18.5,10.9,7.6,1068.5,21.8,427.8,2467.5
335129,2024,1017.2,318.1,699.1,72.5,86.20338983050847,11.8,7.3,4.500000000000001,653.3,14.3,262.1,1760.4
335129,2025,1017.2,318.1,699.1,72.5,86.20338983050847,11.8,7.3,4.500000000000001,653.3,14.3,262.1,1760.4
335129,2026,1017.2,318.1,699.1,72.5,86.20338983050847,11.8,7.3,4.500000000000001,653.3,14.3,262.1,1760.4
335129,2027,1017.2,318.1,699.1,72.5,86.20338983050847,11.8,7.3,4.500000000000001,653.3,14.3,262.1,1760.4
335210,2024,1265.4,517.2,748.2,74.6,139.05494505494508,9.1,7.1,2.0,429.0,14.1,263.9,1745.6
335210,2025,1265.4,517.2,748.2,74.6,139.05494505494508,9.1,7.1,2.0,429.0,14.1,263.9,1745.6
335210,2026,1265.4,517.2,748.2,74.6,139.05494505494508,9.1,7.1,2.0,429.0,14.1,263.9,1745.6
335210,2027,1265.4,517.2,748.2,74.6,139.05494505494508,9.1,7.1,2.0,429.0,14.1,263.9,1745.6
335221,2024,1390.4,471.2,919.3,123.6,108.625,12.8,11.4,1.4000000000000004,528.1,21.4,391.7,2739.9
335221,2025,1390.4,471.2,919.3,123.6,108.625,12.8,11.4,1.4000000000000004,528.1,21.4,391.7,2739.9
335221,2026,1390.4,471.2,919.3,123.6,108.625,12.8,11.4,1.4000000000000004,528.1,21.4,391.7,2739.9
335221,2027,1390.4,471.2,919.3,123.6,108.625,12.8,11.4,1.4000000000000004,528.1,21.4,391.7,2739.9
335222,2024,1732.9,474.0,1258.9,84.6,196.92045454545453,8.8,7.7,1.1000000000000005,408.5,14.8,331.1,2202.9
335222,2025,1732.9,474.0,1258.9,84.6,196.92045454545453,8.8,7.7,1.1000000000000005,408.5,14.8,331.1,2202.9
335222,2026,1732.9,474.0,1258.9,84.6,196.92045454545453,8.8,7.7,1.1000000000000005,408.5,14.8,331.1,2202.9
335222,2027,1732.9,474.0,1258.9,84.6,196.92045454545453,8.8,7.7,1.1000000000000005,408.5,14.8,331.1,2202.9
335224,2024,1178.7,341.5,837.1,59.6,163.70833333333334,7.2,6.5,0.7000000000000002,355.2,13.4,307.2,2474.1
335224,2025,1178.7,341.5,837.1,59.6,163.70833333333334,7.2,6.5,0.7000000000000002,355.2,13.4,307.2,2474.1
335224,2026,1178.7,341.5,837.1,59.6,163.70833333333334,7.2,6.5,0.7000000000000002,355.2,13.4,307.2,2474.1
335224,2027,1178.7,341.5,837.1,59.6,163.70833333333334,7.2,6.5,0.7000000000000002,355.2,13.4,307.2,2474.1
335228,2024,1222.1,363.8,858.3,67.4,118.65048543689319,10.3,8.5,1.8000000000000007,544.3,18.3,401.3,2372.7
335228,2025,1222.1,363.8,858.3,67.4,118.65048543689319,10.3,8.5,1.8000000000000007,544.3,18.3,401.3,2372.7
335228,2026,1222.1,363.8,858.3,67.4,118.65048543689319,10.3,8.5,1.8000000000000007,544.3,18.3,401.3,2372.7
335228,2027,1222.1,363.8,858.3,67.4,118.65048543689319,10.3,8.5,1.8000000000000007,544.3,18.3,401.3,2372.7
335311,2024,1701.9,616.4,1085.5,70.8,97.81034482758622,17.4,12.9,4.499999999999998,878.6,25.9,510.9,2740.1
335311,2025,1701.9,616.4,1085.5,70.8,97.81034482758622,17.4,12.9,4.499999999999998,878.6,25.9,510.9,2740.1
335311,2026,1701.9,616.4,1085.5,70.8,97.81034482758622,17.4,12.9,4.499999999999998,878.6,25.9,510.9,2740.1
335311,2027,1701.9,616.4,1085.5,70.8,97.81034482758622,17.4,12.9,4.499999999999998,878.6,25.9,510.9,2740.1
335312,2024,3388.0,1137.9,2250.1,156.4,124.1025641025641,27.3,17.3,10.0,1510.7,33.0,813.3,5343.6
335312,2025,3388.0,1137.9,2250.1,156.4,124.1025641025641,27.3,17.3,10.0,1510.7,33.0,813.3,5343.6
335312,2026,3388.0,1137.9,2250.1,156.4,124.1025641025641,27.3,17.3,10.0,1510.7,33.0,813.3,5343.6
335312,2027,3388.0,1137.9,2250.1,156.4,124.1025641025641,27.3,17.3,10.0,1510.7,33.0,813.3,5343.6
335313,2024,2151.4,656.6,1494.8,166.9,69.17684887459806,31.1,20.1,11.0,1940.2,40.1,935.4,5817.6
335313,2025,2151.4,656.6,1494.8,166.9,69.17684887459806,31.1,20.1,11.0,1940.2,40.1,935.4,5817.6
335313,2026,2151.4,656.6,1494.8,166.9,69.17684887459806,31.1,20.1,11.0,1940.2,40.1,935.4,5817.6
335313,2027,2151.4,656.6,1494.8,166.9,69.17684887459806,31.1,20.1,11.0,1940.2,40.1,935.4,5817.6
335314,2024,2695.2,1038.8,1656.4,156.4,81.9209726443769,32.9,17.2,15.7,2133.0,33.7,760.9,4978.0
335314,2025,2695.2,1038.8,1656.4,156.4,81.9209726443769,32.9,17.2,15.7,2133.0,33.7,760.9,4978.0
335314,2026,2695.2,1038.8,1656.4,156.4,81.9209726443769,32.9,17.2,15.7,2133.0,33.7,760.9,4978.0
335314,2027,2695.2,1038.8,1656.4,156.4,81.9209726443769,32.9,17.2,15.7,2133.0,33.7,760.9,4978.0
335911,2024,2866.1,925.5,1940.5,143.7,132.07834101382488,21.7,15.4,6.299999999999999,1194.7,29.9,705.1,3926.3
335911,2025,2866.1,925.5,1940.5,143.7,132.07834101382488,21.7,15.4,6.299999999999999,1194.7,29.9,705.1,3926.3
335911,2026,2866.1,925.5,1940.5,143.7,132.07834101382488,21.7,15.4,6.299999999999999,1194.7,29.9,705.1,3926.3
335911,2027,2866.1,925.5,1940.5,143.7,132.07834101382488,21.7,15.4,6.299999999999999,1194.7,29.9,705.1,3926.3
335912,2024,1016.3,375.7,640.6,91.2,139.21917808219177,7.3,4.4,2.8999999999999995,478.9,9.8,203.3,1807.6
335912,2025,1016.3,375.7,640.6,91.2,139.21917808219177,7.3,4.4,2.8999999999999995,478.9,9.8,203.3,1807.6
335912,2026,1016.3,375.7,640.6,91.2,139.21917808219177,7.3,4.4,2.8999999999999995,478.9,9.8,203.3,1807.6
335912,2027,1016.3,375.7,640.6,91.2,139.21917808219177,7.3,4.4,2.8999999999999995,478.9,9.8,203.3,1807.6
335921,2024,1023.6,432.6,591.1,90.6,138.32432432432432,7.4,4.6,2.8000000000000007,369.2,8.3,172.6,1532.4
335921,2025,1023.6,432.6,591.1,90.6,138.32432432432432,7.4,4.6,2.8000000000000007,369.2,8.3,172.6,1532.4
335921,2026,1023.6,432.6,591.1,90.6,138.32432432432432,7.4,4.6,2.8000000000000007,369.2,8.3,172.6,1532.4
335921,2027,1023.6,432.6,591.1,90.6,138.32432432432432,7.4,4.6,2.8000000000000007,369.2,8.3,172.6,1532.4
335929,2024,3577.9,1261.2,2316.7,287.7,159.01777777777778,22.5,16.0,6.5,1192.5,31.5,666.5,7062.4
335929,2025,3577.9,1261.2,2316.7,287.7,159.01777777777778,22.5,16.0,6.5,1192.5,31.5,666.5,7062.4
335929,2026,3577.9,1261.2,2316.7,287.7,159.01777777777778,22.5,16.0,6.5,1192.5,31.5,666.5,7062.4
335929,2027,3577.9,1261.2,2316.7,287.7,159.01777777777778,22.5,16.0,6.5,1192.5,31.5,666.5,7062.4
335931,2024,2321.5,681.2,1640.3,142.9,95.92975206611571,24.2,15.9,8.299999999999999,1309.9,32.2,607.5,3630.2
335931,2025,2321.5,681.2,1640.3,142.9,95.92975206611571,24.2,15.9,8.299999999999999,1309.9,32.2,607.5,3630.2
335931,2026,2321.5,681.2,1640.3,142.9,95.92975206611571,24.2,15.9,8.299999999999999,1309.9,32.2,607.5,3630.2
335931,2027,2321.5,681.2,1640.3,142.9,95.92975206611571,24.2,15.9,8.299999999999999,1309.9,32.2,607.5,3630.2
335932,2024,1464.2,522.9,941.3,147.3,112.63076923076923,13.0,9.6,3.4000000000000004,772.3,19.4,451.2,2053.4
335932,2025,1464.2,522.9,941.3,147.3,112.63076923076923,13.0,9.6,3.4000000000000004,772.3,19.4,451.2,2053.4
335932,2026,1464.2,522.9,941.3,147.3,112.63076923076923,13.0,9.6,3.4000000000000004,772.3,19.4,451.2,2053.4
335932,2027,1464.2,522.9,941.3,147.3,112.63076923076923,13.0,9.6,3.4000000000000004,772.3,19.4,451.2,2053.4
335991,2024,2404.5,554.2,1850.3,160.2,296.85185185185185,8.1,5.6,2.5,509.0,11.4,316.3,1603.7
335991,2025,2404.5,554.2,1850.3,160.2,296.85185185185185,8.1,5.6,2.5,509.0,11.4,316.3,1603.7
335991,2026,2404.5,554.2,1850.3,160.2,296.85185185185185,8.1,5.6,2.5,509.0,11.4,316.3,1603.7
335991,2027,2404.5,554.2,1850.3,160.2,296.85185185185185,8.1,5.6,2.5,509.0,11.4,316.3,1603.7
335999,2024,2797.4,982.9,1814.5,245.2,93.24666666666667,30.0,14.3,15.7,2364.5,28.5,729.5,4995.4
335999,2025,2797.4,982.9,1814.5,245.2,93.24666666666667,30.0,14.3,15.7,2364.5,28.5,729.5,4995.4
335999,2026,2797.4,982.9,1814.5,245.2,93.24666666666667,30.0,14.3,15.7,2364.5,28.5,729.5,4995.4
335999,2027,2797.4,982.9,1814.5,245.2,93.24666666666667,30.0,14.3,15.7,2364.5,28.5,729.5,4995.4
336111,2024,40624.6,11625.9,28998.7,3340.8,493.01699029126206,82.4,71.1,11.300000000000011,6382.8,144.5,5089.4,102697.8
336111,2025,40624.6,11625.9,28998.7,3340.8,493.01699029126206,82.4,71.1,11.300000000000011,6382.8,144.5,5089.4,102697.8
336111,2026,40624.6,11625.9,28998.7,3340.8,493.01699029126206,82.4,71.1,11.300000000000011,6382.8,144.5,5089.4,102697.8
336111,2027,40624.6,11625.9,28998.7,3340.8,493.01699029126206,82.4,71.1,11.300000000000011,6382.8,144.5,5089.4,102697.8
336112,2024,38184.5,11795.4,26389.1,2204.1,440.92956120092384,86.6,77.2,9.399999999999991,6690.9,162.5,5804.7,139233.5
336112,2025,38184.5,11795.4,26389.1,2204.1,440.92956120092384,86.6,77.2,9.399999999999991,6690.9,162.5,5804.7,139233.5
336112,2026,38184.5,11795.4,26389.1,2204.1,440.92956120092384,86.6,77.2,9.399999999999991,6690.9,162.5,5804.7,139233.5
336112,2027,38184.5,11795.4,26389.1,2204.1,440.92956120092384,86.6,77.2,9.399999999999991,6690.9,162.5,5804.7,139233.5
336120,2024,3173.2,1616.4,1556.8,203.8,110.56445993031359,28.7,22.5,6.199999999999999,1696.4,44.1,1193.0,19722.9
336120,2025,3173.2,1616.4,1556.8,203.8,110.56445993031359,28.7,22.5,6.199999999999999,1696.4,44.1,1193.0,19722.9
336120,2026,3173.2,1616.4,1556.8,203.8,110.56445993031359,28.7,22.5,6.199999999999999,1696.4,44.1,1193.0,19722.9
336120,2027,3173.2,1616.4,1556.8,203.8,110.56445993031359,28.7,22.5,6.199999999999999,1696.4,44.1,1193.0,19722.9
336211,2024,2483.9,977.1,1506.8,222.9,51.85594989561587,47.9,36.1,11.799999999999997,2260.2,76.3,1422.8,9376.6
336211,2025,2483.9,977.1,1506.8,222.9,51.85594989561587,47.9,36.1,11.799999999999997,2260.2,76.3,1422.8,9376.6
336211,2026,2483.9,977.1,1506.8,222.9,51.85594989561587,47.9,36.1,11.799999999999997,2260.2,76.3,1422.8,9376.6
336211,2027,2483.9,977.1,1506.8,222.9,51.85594989561587,47.9,36.1,11.799999999999997,2260.2,76.3,1422.8,9376.6
336212,2024,1567.1,735.1,831.9,154.7,54.03793103448275,29.0,24.1,4.899999999999999,1324.2,50.5,976.4,6341.8
336212,2025,1567.1,735.1,831.9,154.7,54.03793103448275,29.0,24.1,4.899999999999999,1324.2,50.5,976.4,6341.8
336212,2026,1567.1,735.1,831.9,154.7,54.03793103448275,29.0,24.1,4.899999999999999,1324.2,50.5,976.4,6341.8
336212,2027,1567.1,735.1,831.9,154.7,54.03793103448275,29.0,24.1,4.899999999999999,1324.2,50.5,976.4,6341.8
336213,2024,493.4,261.4,232.0,60.9,46.99047619047619,10.5,8.2,2.3000000000000007,549.7,16.9,351.5,3369.0
336213,2025,493.4,261.4,232.0,60.9,46.99047619047619,10.5,8.2,2.3000000000000007,549.7,16.9,351.5,3369.0
336213,2026,493.4,261.4,232.0,60.9,46.99047619047619,10.5,8.2,2.3000000000000007,549.7,16.9,351.5,3369.0
336213,2027,493.4,261.4,232.0,60.9,46.99047619047619,10.5,8.2,2.3000000000000007,549.7,16.9,351.5,3369.0
336214,2024,1454.0,768.9,685.1,157.8,32.31111111111111,45.0,36.5,8.5,2182.6,72.6,1507.7,8193.7
336214,2025,1454.0,768.9,685.1,157.8,32.31111111111111,45.0,36.5,8.5,2182.6,72.6,1507.7,8193.7
336214,2026,1454.0,768.9,685.1,157.8,32.31111111111111,45.0,36.5,8.5,2182.6,72.6,1507.7,8193.7
336214,2027,1454.0,768.9,685.1,157.8,32.31111111111111,45.0,36.5,8.5,2182.6,72.6,1507.7,8193.7
336310,2024,18061.8,4507.8,13554.0,1299.2,330.19744058500913,54.7,43.9,10.800000000000004,3779.5,93.9,2833.3,23342.3
336310,2025,18061.8,4507.8,13554.0,1299.2,330.19744058500913,54.7,43.9,10.800000000000004,3779.5,93.9,2833.3,23342.3
336310,2026,18061.8,4507.8,13554.0,1299.2,330.19744058500913,54.7,43.9,10.800000000000004,3779.5,93.9,2833.3,23342.3
336310,2027,18061.8,4507.8,13554.0,1299.2,330.19744058500913,54.7,43.9,10.800000000000004,3779.5,93.9,2833.3,23342.3
336320,2024,8094.9,2397.8,5697.1,528.4,141.51923076923075,57.2,42.8,14.400000000000006,2971.1,86.0,1930.4,16153.0
336320,2025,8094.9,2397.8,5697.1,528.4,141.51923076923075,57.2,42.8,14.400000000000006,2971.1,86.0,1930.4,16153.0
336320,2026,8094.9,2397.8,5697.1,528.4,141.51923076923075,57.2,42.8,14.400000000000006,2971.1,86.0,1930.4,16153.0
336320,2027,8094.9,2397.8,5697.1,528.4,141.51923076923075,57.2,42.8,14.400000000000006,2971.1,86.0,1930.4,16153.0
336330,2024,5350.4,1455.1,3895.3,422.7,148.6222222222222,36.0,26.2,9.8,1899.8,55.2,1113.0,9578.1
336330,2025,5350.4,1455.1,3895.3,422.7,148.6222222222222,36.0,26.2,9.8,1899.8,55.2,1113.0,9578.1
336330,2026,5350.4,1455.1,3895.3,422.7,148.6222222222222,36.0,26.2,9.8,1899.8,55.2,1113.0,9578.1
336330,2027,5350.4,1455.1,3895.3,422.7,148.6222222222222,36.0,26.2,9.8,1899.8,55.2,1113.0,9578.1
